player_id;team_external_id;player_name_pt;player_name_en;team_name_pt;team_name_en;team_abbreviation;position_code;position_pt;position_en;player_image_url;team_flag_url;rank_avg_speed;avg_speed;speed_runs;sprints;total_distance;rank_speed_runs;rank_sprints;rank_total_distance
482978;285023_44037;Nikola Vasilj;Nikola Vasilj;Bósnia e Herzegovina;Bosnia and Herzegovina;BIH;gk;;;https://digitalhub.fifa.com/transform/be1c5819-9bc1-4bf3-b677-9172d1be6bea/VASILJ-Nikola_482978;https://api.fifa.com/api/v3/picture/flags-sq-3/BIH;723;3.31;34;7;22744.03;907;940;453
485063;285023_44037;Samed Bazdar;Samed Bazdar;Bósnia e Herzegovina;Bosnia and Herzegovina;BIH;fw;;;https://digitalhub.fifa.com/transform/5bd9c46f-fb55-4097-ae91-9c7e4f6bb308/BAZDAR-Samed_485063;https://api.fifa.com/api/v3/picture/flags-sq-3/BIH;950;1.57;28;13;3649.89;925;888;910
376230;285023_44037;Sead Kolasinac;Sead Kolasinac;Bósnia e Herzegovina;Bosnia and Herzegovina;BIH;df;;;https://digitalhub.fifa.com/transform/bed62578-6b40-402e-8c63-94159988fe95/KOLASINAC-Sead_376230;https://api.fifa.com/api/v3/picture/flags-sq-3/BIH;286;6.09;339;142;38026.39;287;182;160
489521;285023_44037;Stjepan Radeljic;Stjepan Radeljic;Bósnia e Herzegovina;Bosnia and Herzegovina;BIH;df;;;https://digitalhub.fifa.com/transform/d1b9ca91-fc68-44ee-8548-8f2fb4d10a46/RADELJIC-Stjepan_489521;https://api.fifa.com/api/v3/picture/flags-sq-3/BIH;780;2.86;186;63;20111.1;567;567;509
484022;285023_44037;Tarik Muharemovic;Tarik Muharemovic;Bósnia e Herzegovina;Bosnia and Herzegovina;BIH;df;;;https://digitalhub.fifa.com/transform/a230cb00-997c-4a8c-9983-b03fa2dbe2ad/MUHAREMOVIC-Tarik_484022;https://api.fifa.com/api/v3/picture/flags-sq-3/BIH;343;5.92;279;78;28776.65;395;489;332
335658;285023_43924;Alex Sandro;Alex Sandro;Brasil;Brazil;BRA;DF;;;https://digitalhub.fifa.com/transform/c9b49c28-0494-4261-bb60-c2848b4e1120/ALEX-SANDRO_335658;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;971;1.45;31;8;1822.47;915;928;974
308370;285023_43924;Alisson;Alisson;Brasil;Brazil;BRA;GK;;;https://digitalhub.fifa.com/transform/6b051628-d407-41ce-8a60-dc354ac4ccb8/ALISSON_308370;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;750;3.07;16;2;26656.8;983;997;378
431889;285023_43924;Bremer;Bremer;Brasil;Brazil;BRA;DF;;;https://digitalhub.fifa.com/transform/65ba7159-8278-4610-ac57-2cb9f2bbf11b/BREMER_431889;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;1029;0;0;0;0;1029;1021;1029
430605;285023_43924;Bruno Guimaraes;Bruno Guimaraes;Brasil;Brazil;BRA;MF;;;https://digitalhub.fifa.com/transform/0215cb23-c389-4c5a-9bb0-c7044ae7059a/BRUNO-GUIMARAES_430605;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;35;7.16;739;158;54744.12;10;135;12
308386;285023_43924;Casemiro;Casemiro;Brasil;Brazil;BRA;MF;;;https://digitalhub.fifa.com/transform/49558d20-3d5d-4afb-bf2a-9dc1ab60a6e6/CASEMIRO_308386;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;200;6.37;449;116;45002.51;130;294;67
335656;285023_43924;Danilo;Danilo;Brasil;Brazil;BRA;DF;;;https://digitalhub.fifa.com/transform/364f443f-83df-4e8e-803c-765feae146a3/DANILO_335656;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;399;5.68;495;217;44689.09;81;32;69
429392;285023_43924;Danilo Santos;Danilo Santos;Brasil;Brazil;BRA;MF;;;https://digitalhub.fifa.com/transform/e564b92f-7a69-49fe-b259-c5deebf6e451/DANILO-SANTOS_429392;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;375;5.79;115;43;8458.78;694;684;773
367981;285023_43924;Douglas Santos;Douglas Santos;Brasil;Brazil;BRA;DF;;;https://digitalhub.fifa.com/transform/7cef9b58-da05-42ba-afe9-aebcd4d40a0e/DOUGLAS-SANTOS_367981;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;244;6.22;642;220;52462.91;25;29;22
395427;285023_43924;Ederson;Ederson;Brasil;Brazil;BRA;GK;;;https://digitalhub.fifa.com/transform/2a1d5731-391b-4644-a926-1bc899b86c81/EDERSON_395427;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;1029;0;0;0;0;1029;1021;1029
485069;285023_43924;Ederson Silva;Ederson Silva;Brasil;Brazil;BRA;MF;;;https://digitalhub.fifa.com/transform/5e5df9e4-86e2-4292-bc7a-8e95b4aa7e47/EDERSON-SILVA_485069;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;766;2.93;63;33;4509.03;813;749;883
463746;285023_43924;Endrick;Endrick;Brasil;Brazil;BRA;FW;;;https://digitalhub.fifa.com/transform/a3eda53d-b792-4cbf-8924-159d1b6d75af/ENDRICK_463746;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;560;4.67;103;57;13958.58;718;605;641
394456;285023_43924;Fabinho;Fabinho;Brasil;Brazil;BRA;MF;;;https://digitalhub.fifa.com/transform/f32cd105-d97b-4a7b-8eb0-258271640a72/FABINHO_394456;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;672;3.79;117;36;9907.51;689;728;735
430601;285023_43924;Gabriel Magalhaes;Gabriel Magalhaes;Brasil;Brazil;BRA;DF;;;https://digitalhub.fifa.com/transform/b5870a76-5391-40b7-a348-e2b17995637b/GABRIEL-MAGALHAES_430601;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;363;5.86;500;122;50836.58;76;263;30
430597;285023_43924;Gabriel Martinelli;Gabriel Martinelli;Brasil;Brazil;BRA;FW;;;https://digitalhub.fifa.com/transform/4ef5dbd2-50dc-4def-8ae5-5c9f6fee72c2/GABRIEL-MARTINELLI_430597;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;494;5.11;216;87;18477.89;497;443;552
519836;285023_43924;Igor Thiago;Igor Thiago;Brasil;Brazil;BRA;FW;;;https://digitalhub.fifa.com/transform/d547cc13-69d0-4204-91bf-baf63bbb7328/IGOR-THIAGO_519836;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;981;1.38;95;43;7498.81;746;684;798
371956;285023_43924;Leo Pereira;Leo Pereira;Brasil;Brazil;BRA;df;;;https://digitalhub.fifa.com/transform/9f0ecbc1-e1f8-4c5a-a39b-34902fd3cfe7/LEO-PEREIRA_371956;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;1029;0;0;0;0;1029;1021;1029
411726;285023_43924;Lucas Paqueta;Lucas Paqueta;Brasil;Brazil;BRA;mf;;;https://digitalhub.fifa.com/transform/7d7fce96-8d80-43c3-aa72-c45c44d370c5/LUCAS-PAQUETA_411726;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;483;5.17;335;123;27561.36;295;257;359
448420;285023_43924;Luiz Henrique;Luiz Henrique;Brasil;Brazil;BRA;fw;;;https://digitalhub.fifa.com/transform/a2b269b6-cc1d-4693-b72a-6359c41597b7/LUIZ-HENRIQUE_448420;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;1008;1.2;60;26;3896.86;823;800;904
332946;285023_43924;Marquinhos;Marquinhos;Brasil;Brazil;BRA;df;;;https://digitalhub.fifa.com/transform/30069661-f88d-4ff7-9c4e-071a5cf3c093/MARQUINHOS_332946;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;397;5.68;453;141;49331.59;126;187;39
430609;285023_43924;Matheus Cunha;Matheus Cunha;Brasil;Brazil;BRA;fw;;;https://digitalhub.fifa.com/transform/9189da72-e1b5-4e7b-800d-7eeca119f08c/MATHEUS-CUNHA_430609;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;253;6.2;417;134;33491.79;174;217;215
314197;285023_43924;Neymar Jr;Neymar Jr;Brasil;Brazil;BRA;fw;;;https://digitalhub.fifa.com/transform/49424ad5-f8d5-485a-a55b-07c22b49bd07/NEYMAR_314197;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;810;2.59;71;18;5846.42;793;844;843
433872;285023_43924;Raphinha;Raphinha;Brasil;Brazil;BRA;fw;;;https://digitalhub.fifa.com/transform/b4def0b2-7d6f-4f3a-bcde-600b292096d6/RAPHINHA_433872;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;809;2.6;189;108;15809.52;557;343;604
475036;285023_43924;Rayan;Rayan;Brasil;Brazil;BRA;fw;;;https://digitalhub.fifa.com/transform/c5de4283-2fbb-4691-8de4-39959ad7b755/RAYAN_475036;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;518;4.95;395;135;33427.25;197;214;217
430594;285023_43924;Roger Ibanez;Roger Ibanez;Brasil;Brazil;BRA;df;;;https://digitalhub.fifa.com/transform/0b88bb57-5b4b-448f-9af1-44869f36172a/ROGER-IBANEZ_430594;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;1001;1.24;65;30;5075.62;809;771;869
405742;285023_43924;Vinicius Junior;Vinicius Junior;Brasil;Brazil;BRA;fw;;;https://digitalhub.fifa.com/transform/1c2722c3-a70b-49d8-bdb4-77109161f533/VINICIUS-JUNIOR_405742;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;398;5.68;514;253;47848.57;70;8;49
396315;285023_43924;Weverton;Weverton;Brasil;Brazil;BRA;gk;;;https://digitalhub.fifa.com/transform/c66a5712-81fa-4527-9e5a-8221f11b3274/WEVERTON_396315;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;1029;0;0;0;0;1029;1021;1029
514070;285023_43899;Alfie Jones;Alfie Jones;Canadá;Canada;CAN;DF;;;https://digitalhub.fifa.com/transform/59f64291-f9e7-4d71-82cd-e15eb9a91a1c/JONES-Alfie_514070;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;1029;0;0;0;0;1029;1021;1029
466687;285023_43899;Ali Ahmed;Ali Ahmed;Canadá;Canada;CAN;FW;;;https://digitalhub.fifa.com/transform/123bdaa9-e54b-4b1c-8fd4-5dac88de915e/AHMED-Ali_466687;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;472;5.24;341;172;27940.35;282;102;351
441252;285023_43899;Alistair Johnston;Alistair Johnston;Canadá;Canada;CAN;DF;;;https://digitalhub.fifa.com/transform/bd760593-4ed3-405e-b497-f508dbc8bbdf/JOHNSTON-Alistair_441252;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;226;6.28;683;264;53458.13;19;4;15
412144;285023_43899;Alphonso Davies;Alphonso Davies;Canadá;Canada;CAN;DF;;;https://digitalhub.fifa.com/transform/4b0a6361-55a2-4bde-82a4-8275181091f5/DAVIES-Alphonso_412144;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;974;1.4;37;17;2589.59;886;850;944
390670;285023_43899;Cyle Larin;Cyle Larin;Canadá;Canada;CAN;FW;;;https://digitalhub.fifa.com/transform/21086aea-3ec5-47b2-a81f-f7316489183a/LARIN-Cyle_390670;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;587;4.5;216;96;20615.07;497;400;497
441255;285023_43899;Dayne St Clair;Dayne St Clair;Canadá;Canada;CAN;GK;;;https://digitalhub.fifa.com/transform/0583604e-3974-45f0-ac6c-cdf0deaabe5c/ST-CLAIR-Dayne_441255;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;1029;0;0;0;0;1029;1021;1029
371958;285023_43899;Derek Cornelius;Derek Cornelius;Canadá;Canada;CAN;DF;;;https://digitalhub.fifa.com/transform/efe78874-6cb4-4156-a6ce-af7c6374d11f/CORNELIUS-Derek_371958;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;572;4.58;368;106;33569.61;233;357;212
441258;285023_43899;Ismael Kone;Ismael Kone;Canadá;Canada;CAN;MF;;;https://digitalhub.fifa.com/transform/51344b42-77de-4109-a167-7723dc1d4dd2/KONE-Ismael_441258;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;824;2.51;198;44;16975.03;540;678;584
448411;285023_43899;Jacob Shaffelburg;Jacob Shaffelburg;Canadá;Canada;CAN;MF;;;https://digitalhub.fifa.com/transform/fd23f2a2-eb9d-4232-97ff-03c924d6b24e/SHAFFELBURG-Jacob_448411;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;7;7.63;202;106;15826.53;531;357;603
423933;285023_43899;Jayden Nelson;Jayden Nelson;Canadá;Canada;CAN;FW;;;https://digitalhub.fifa.com/transform/11fd224d-e90c-41f4-8497-e387c702f00a/NELSON-Jayden_423933;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;980;1.39;19;5;1462.29;967;965;991
448402;285023_43899;Joel Waterman;Joel Waterman;Canadá;Canada;CAN;DF;;;https://digitalhub.fifa.com/transform/f5b31eb7-c506-4ad3-b857-06c22e1bb263/WATERMAN-Joel_448402;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;1029;0;0;0;0;1029;1021;1029
441257;285023_43899;Jonathan David;Jonathan David;Canadá;Canada;CAN;FW;;;https://digitalhub.fifa.com/transform/97ad628a-b97d-4657-ac41-f2a667c534e6/DAVID-Jonathan_441257;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;138;6.61;667;256;52214.28;21;6;23
370986;285023_43899;Jonathan Osorio;Jonathan Osorio;Canadá;Canada;CAN;MF;;;https://digitalhub.fifa.com/transform/982a5ed2-0878-4733-b071-cd7cc532ee37/OSORIO-Jonathan_370986;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;787;2.82;29;11;2036.53;923;904;965
441259;285023_43899;Liam Millar;Liam Millar;Canadá;Canada;CAN;mf;;;https://digitalhub.fifa.com/transform/5adf8738-8a42-47bd-b323-58644ac79102/LIAM-MILLAR_441259_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;663;3.93;243;114;19176.61;453;304;529
480322;285023_43899;Luc De Fougerolles;Luc De Fougerolles;Canadá;Canada;CAN;df;;;https://digitalhub.fifa.com/transform/9689fc50-da87-4321-b460-6bda49c446a3/LUC-DE-FOUGEROLLES_480322_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;202;6.37;528;174;44379.43;62;98;75
448390;285023_43899;Mathieu Choiniere;Mathieu Choiniere;Canadá;Canada;CAN;mf;;;https://digitalhub.fifa.com/transform/6d4f73f0-bc71-4192-b46a-acc7e9650c9e/MATHIEU-CHOINIERE_448390_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;966;1.48;132;43;7597.41;669;684;795
331732;285023_43899;Maxime Crepeau;Maxime Crepeau;Canadá;Canada;CAN;gk;;;https://digitalhub.fifa.com/transform/706a9e03-55a4-46c6-947f-e6495b4f3948/MAXIME-CREPEAU_331732_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;726;3.3;90;16;28143.54;751;855;345
466585;285023_43899;Moise Bombito;Moise Bombito;Canadá;Canada;CAN;df;;;https://digitalhub.fifa.com/transform/2d2bbffa-0dcf-47c1-b681-706566867489/BOMBITO-Moise_466585;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;705;3.44;212;72;21226.71;506;521;479
423941;285023_43899;Nathan Saliba;Nathan Saliba;Canadá;Canada;CAN;mf;;;https://digitalhub.fifa.com/transform/659fb305-24e3-4cf4-ae87-6a9b8919e9df/NATHAN-SALIBA_423941_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;643;4.12;386;122;23647.54;208;263;435
485064;285023_43899;Niko Sigur;Niko Sigur;Canadá;Canada;CAN;df;;;https://digitalhub.fifa.com/transform/515fb3cb-c468-4cbc-b10f-bd1fdf69f309/NIKO-SIGUR_485064_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;582;4.53;265;75;17924.01;417;505;566
463817;285023_43899;Owen Goodman;Owen Goodman;Canadá;Canada;CAN;gk;;;https://digitalhub.fifa.com/transform/a0a1e2f1-80a1-44f0-8c9c-b4c284f243bb/OWEN-GOODMAN_463817_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;1029;0;0;0;0;1029;1021;1029
493970;285023_43899;Promise David;Promise David;Canadá;Canada;CAN;fw;;;https://digitalhub.fifa.com/transform/5e47f75f-c26f-4a7b-81e5-7957cc1027eb/DAVID-Promise_493970;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;600;4.43;79;41;9794.61;777;694;741
431696;285023_43899;Richie Laryea;Richie Laryea;Canadá;Canada;CAN;df;;;https://digitalhub.fifa.com/transform/b62fdfe0-2a48-4c1c-b6a8-606c12503825/RICHIE-LARYEA_431696_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;371;5.81;464;231;46053.79;111;20;63
433635;285023_43899;Stephen Eustaquio;Stephen Eustaquio;Canadá;Canada;CAN;mf;;;https://digitalhub.fifa.com/transform/77dcba2f-9986-449e-80a8-3a90194e91d1/STEPHEN-EUSTAQUIO_433635_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;37;7.14;897;210;52496.91;2;39;21
430138;285023_43899;Tajon Buchanan;Tajon Buchanan;Canadá;Canada;CAN;fw;;;https://digitalhub.fifa.com/transform/1a39d2b2-ae7a-4064-ba93-7e8c1da8b605/TAJON-BUCHANAN_430138_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;150;6.58;537;213;43975.29;60;37;79
486929;285023_43899;Tani Oluwaseyi;Tani Oluwaseyi;Canadá;Canada;CAN;fw;;;https://digitalhub.fifa.com/transform/547800ae-a528-4f52-b72c-c324dc2acbd8/TANI-OLUWASEYI_486929_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;280;6.11;350;172;29357.02;262;102;319
403090;285023_43854;Alban Lafont;Alban Lafont;Costa do Marfim;Côte d'Ivoire;CIV;GK;;;https://digitalhub.fifa.com/transform/4387ca2a-2c1e-4bee-baad-95e9485a4ba0/LAFONT-Alban_403090;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;1029;0;0;0;0;1029;1021;1029
430822;285023_43854;Amad Diallo;Amad Diallo;Costa do Marfim;Côte d'Ivoire;CIV;FW;;;https://digitalhub.fifa.com/transform/92354f59-681a-4409-b1eb-0e0744a78da8/DIALLO-Amad_430822;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;271;6.15;270;104;21888.37;405;365;468
464103;285023_43854;Ange Yoan Bonny;Ange Yoan Bonny;Costa do Marfim;Côte d'Ivoire;CIV;FW;;;https://digitalhub.fifa.com/transform/c2bd7f75-2634-437d-9b8e-45d23380a755/BONNY-Ange-Yoan_464103;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;242;6.23;314;113;26951.82;338;312;373
506202;285023_43854;Bazoumana Toure;Bazoumana Toure;Costa do Marfim;Côte d'Ivoire;CIV;FW;;;https://digitalhub.fifa.com/transform/fa213cf7-928a-49ab-acc9-b6f5059b188c/TOURE-Bazoumana_506202;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;511;4.99;131;53;10594.52;670;636;714
514208;285023_43854;Christ Inao Oulai;Christ Inao Oulai;Costa do Marfim;Côte d'Ivoire;CIV;MF;;;https://digitalhub.fifa.com/transform/a1bae10b-b280-4234-81c1-063fa931cd02/OULAI-Christ-Inao_514208;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;297;6.06;261;70;24246.36;425;531;422
486260;285023_43854;Christopher Operi;Christopher Operi;Costa do Marfim;Côte d'Ivoire;CIV;DF;;;https://digitalhub.fifa.com/transform/7ed2ec22-290b-40bb-a4a9-4c3374aa3e91/OPERI-Christopher_486260;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;944;1.6;142;55;10698.42;648;624;710
464133;285023_43854;Elye Wahi;Elye Wahi;Costa do Marfim;Côte d'Ivoire;CIV;FW;;;https://digitalhub.fifa.com/transform/088ceea5-0bdc-4615-9fc2-a99fe888fe44/WAHI-Elye_464133;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;585;4.51;154;63;13009.5;619;567;661
486268;285023_43854;Emmanuel Agbadou;Emmanuel Agbadou;Costa do Marfim;Côte d'Ivoire;CIV;DF;;;https://digitalhub.fifa.com/transform/d092f8c9-f80e-40e0-ad73-bfa861784408/AGBADOU-Emmanuel_486268;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;639;4.16;250;72;28516.79;446;521;338
419172;285023_43854;Evan Ndicka;Evan Ndicka;Costa do Marfim;Côte d'Ivoire;CIV;DF;;;https://digitalhub.fifa.com/transform/e308dd93-4706-4ed9-80a2-1db8e4a52d6c/PAUGAIN-Wilguens_419172;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;1029;0;0;0;0;1029;1021;1029
485675;285023_43854;Evann Guessand;Evann Guessand;Costa do Marfim;Côte d'Ivoire;CIV;FW;;;https://digitalhub.fifa.com/transform/a5543d71-798f-42a0-aef9-201b86bc75c1/GUESSAND-Evann_485675;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;786;2.82;32;14;2736.85;911;878;940
371609;285023_43854;Franck Kessie;Franck Kessie;Costa do Marfim;Côte d'Ivoire;CIV;MF;;;https://digitalhub.fifa.com/transform/2e649ed1-5e23-4de2-aafc-79fac130f5f0/KESSIE-Franck_371609;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;90;6.8;553;184;44144.95;52;75;78
407343;285023_43854;Ghislain Konan;Ghislain Konan;Costa do Marfim;Côte d'Ivoire;CIV;DF;;;https://digitalhub.fifa.com/transform/8b0c92b7-4756-42a3-8cc8-b997693ff4aa/KONAN-Ghislain_407343;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;607;4.39;323;120;29623.54;318;269;303
486317;285023_43854;Guela Doue;Guela Doue;Costa do Marfim;Côte d'Ivoire;CIV;DF;;;https://digitalhub.fifa.com/transform/9c597f58-ad63-4248-ac8b-b36e71f7b811/DOUE-Guela_486317;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;256;6.19;353;132;31331.08;258;223;257
430831;285023_43854;Ibrahim Sangare;Ibrahim Sangare;Costa do Marfim;Côte d'Ivoire;CIV;MF;;;https://digitalhub.fifa.com/transform/daeaedd3-2c74-4fef-a968-2247f5ac962e/SANGARE-Ibrahim_430831;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;128;6.63;387;110;33681.96;207;330;205
335807;285023_43854;Jean Michael Seri;Jean Michael Seri;Costa do Marfim;Côte d'Ivoire;CIV;MF;;;https://digitalhub.fifa.com/transform/115c99fd-ddc4-4f97-bc20-2cb7dae80735/SERI-Jean-Michael_335807;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;909;1.77;28;7;2281.37;925;940;956
486259;285023_43854;Mohamed Kone;Mohamed Kone;Costa do Marfim;Côte d'Ivoire;CIV;gk;;;https://digitalhub.fifa.com/transform/937ed103-c12b-4931-83f1-ee615a67858e/HASSAN-ALTAMBAKTI_403335;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;1029;0;0;0;0;1029;1021;1029
402261;285023_43854;Nicolas Pepe;Nicolas Pepe;Costa do Marfim;Côte d'Ivoire;CIV;fw;;;https://digitalhub.fifa.com/transform/1c7519d2-960c-4d19-83e7-40a155f1a8eb/PEPE-Nicolas_402261;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;301;6.05;289;154;25237.91;378;152;404
477825;285023_43854;Odilon Kossounou;Odilon Kossounou;Costa do Marfim;Côte d'Ivoire;CIV;df;;;https://digitalhub.fifa.com/transform/c3d01f63-7112-4a0d-a50b-0d85927676e9/KOSSOUNOU-Odilon_477825;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;360;5.86;287;79;29901.79;380;482;299
477777;285023_43854;Oumar Diakite;Oumar Diakite;Costa do Marfim;Côte d'Ivoire;CIV;fw;;;https://digitalhub.fifa.com/transform/1c9072f7-1c82-483b-9f41-a749332fff71/DIAKITE-Oumar_477777;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;730;3.24;46;22;4173.12;862;822;896
477802;285023_43854;Ousmane Diomande;Ousmane Diomande;Costa do Marfim;Côte d'Ivoire;CIV;df;;;https://digitalhub.fifa.com/transform/45b55597-6503-4470-a778-af125afb698a/DIOMANDE-Ousmane_477802;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;990;1.35;75;24;8979.4;784;810;762
430834;285023_43854;Parfait Guiagon;Parfait Guiagon;Costa do Marfim;Côte d'Ivoire;CIV;mf;;;https://digitalhub.fifa.com/transform/675938a7-c82b-4d9f-8cf8-6e7a42146489/GUIAGON-Parfait_430834;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;1029;0;0;0;0;1029;1021;1029
405175;285023_43854;Seko Fofana;Seko Fofana;Costa do Marfim;Côte d'Ivoire;CIV;mf;;;https://digitalhub.fifa.com/transform/08197d78-88b8-458f-9ad9-de192f25313c/FOFANA-Seko_405175;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;714;3.37;168;54;11627.71;597;631;688
477778;285023_43854;Simon Adingra;Simon Adingra;Costa do Marfim;Côte d'Ivoire;CIV;fw;;;https://digitalhub.fifa.com/transform/ba7341af-8a89-4260-9711-37bec1618ff2/ADINGRA-Simon_477778;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;903;1.82;35;14;2769.08;899;878;937
430854;285023_43854;Wilfried Singo;Wilfried Singo;Costa do Marfim;Côte d'Ivoire;CIV;df;;;https://digitalhub.fifa.com/transform/3b02f719-a68a-46ae-a249-e7b6538a5714/SINGO-Wilfried_430854;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;775;2.88;173;65;18230.23;587;555;556
405873;285023_43854;Yahia Fofana;Yahia Fofana;Costa do Marfim;Côte d'Ivoire;CIV;gk;;;https://digitalhub.fifa.com/transform/c5bc8a38-479f-4c33-b8f6-9ab95bb45b57/FOFANA-Yahia_405873;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;767;2.93;16;5;19966.03;983;965;511
510922;285023_43854;Yan Diomande;Yan Diomande;Costa do Marfim;Côte d'Ivoire;CIV;fw;;;https://digitalhub.fifa.com/transform/4218dafb-b39b-4640-ac2f-e1d9f104aa6a/DIOMANDE-Yan_510922;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;394;5.71;370;178;34347.31;229;87;199
477864;285023_20014;Aaron Tshibola;Aaron Tshibola;RD do Congo;Congo DR;COD;MF;;;https://digitalhub.fifa.com/transform/2a9cce05-2dd6-4f24-add3-7f4ad4232790/TSHIBOLA-Aaron_477864;https://api.fifa.com/api/v3/picture/flags-sq-3/COD;1029;0;0;0;0;1029;1021;1029
426357;285023_20014;Aaron Wan Bissaka;Aaron Wan Bissaka;RD do Congo;Congo DR;COD;DF;;;https://digitalhub.fifa.com/transform/55753894-f81e-4e55-84a7-835ef46fc9bb/WAN-BISSAKA-Aaron_426357;https://api.fifa.com/api/v3/picture/flags-sq-3/COD;296;6.07;460;194;40401.23;116;61;126
436572;285023_20014;Arthur Masuaku;Arthur Masuaku;RD do Congo;Congo DR;COD;DF;;;https://digitalhub.fifa.com/transform/7c521f94-2538-45a0-a77e-4a529b9dfc8f/MASUAKU-Arthur_436572;https://api.fifa.com/api/v3/picture/flags-sq-3/COD;373;5.79;343;114;32800.85;277;304;228
403063;285023_20014;Axel Tuanzebe;Axel Tuanzebe;RD do Congo;Congo DR;COD;DF;;;https://digitalhub.fifa.com/transform/c918f48b-6fff-449f-ba1d-a8c84e6a6f00/TUANZEBE-Axel_403063;https://api.fifa.com/api/v3/picture/flags-sq-3/COD;418;5.59;311;128;38203.61;346;242;155
