player_id;team_external_id;player_name_pt;player_name_en;team_name_pt;team_name_en;team_abbreviation;position_code;position_pt;position_en;player_image_url;team_flag_url;rank_own_goals;forced_turnovers;own_goals;defensive_pressures_applied;direct_defensive_pressures_applied;rank_forced_turnovers;rank_goals_conceded;goals_conceded;rank_defensive_pressures_applied;rank_direct_defensive_pressures_applied
389437;285023_43820;Ehsan Haddad;Ehsan Haddad;Jordânia;Jordan;JOR;DF;;;https://digitalhub.fifa.com/transform/59f676b5-4f37-4206-8c37-5c2aecdd3b9e/EHSAN-HADDAD_389437;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;14;13;0;80;18;200;209;3;232;112
489550;285023_43820;Husam Abudahab;Husam Abudahab;Jordânia;Jordan;JOR;DF;;;https://digitalhub.fifa.com/transform/90bde687-8728-4d4d-aa72-524b2b251caa/HUSAM-ABUDAHAB_489550;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;14;4;0;42;14;568;209;3;448;191
431209;285023_43820;Ibrahim Sadeh;Ibrahim Sadeh;Jordânia;Jordan;JOR;MF;;;https://digitalhub.fifa.com/transform/e6579a9e-8548-4bdb-bbef-36f3fb6c1b81/IBRAHIM-SADEH_431209;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;14;0;0;0;0;877;209;3;955;895
396950;285023_43820;Mahmoud Almardi;Mahmoud Almardi;Jordânia;Jordan;JOR;fw;;;https://digitalhub.fifa.com/transform/1e7a3a2d-fca9-400e-8a5a-244eadc0fb92/MAHMOUD-ALMARDI_396950;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;14;6;0;90;16;457;209;3;180;150
489551;285023_43820;Mohammad Abualnadi;Mohammad Abualnadi;Jordânia;Jordan;JOR;df;;;https://digitalhub.fifa.com/transform/e4e0ffbc-e1af-44f4-8c2e-50bd2dffc4c4/MOHAMMAD-ABUALNADI_489551;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;14;2;0;6;3;704;209;3;864;665
520068;285023_43820;Mohammad Abughoush;Mohammad Abughoush;Jordânia;Jordan;JOR;mf;;;https://digitalhub.fifa.com/transform/5ee84ee8-8e6a-4a6d-aff9-42538c323659/MOHAMMAD-ABUGHOUSH_520068;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;14;0;0;0;0;877;209;3;955;895
433526;285023_43820;Mohammad Abuhasheesh;Mohammad Abuhasheesh;Jordânia;Jordan;JOR;df;;;https://digitalhub.fifa.com/transform/8eb95381-e0eb-4965-8602-af3d79e14e66/MOHAMMAD-ABUHASHEESH_433526;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;14;0;0;7;2;877;209;3;849;741
431208;285023_43820;Mohammad Abuzraiq;Mohammad Abuzraiq;Jordânia;Jordan;JOR;fw;;;https://digitalhub.fifa.com/transform/14c04e8c-82ca-4feb-83ff-f89fa146d91f/MOHAMMAD-ABUZRAIQ_431208;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;14;0;0;10;3;877;209;3;817;665
45191;285023_43820;Mohammad Aldaoud;Mohammad Aldaoud;Jordânia;Jordan;JOR;mf;;;https://digitalhub.fifa.com/transform/479933f0-a2bb-4231-88ea-3bf2c826ed54/MOHAMMAD-ALDAOUD_45191;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;14;0;0;1;0;877;209;3;942;895
479389;285023_43820;Mohannad Abutaha;Mohannad Abutaha;Jordânia;Jordan;JOR;mf;;;https://digitalhub.fifa.com/transform/8ba117bd-6dd8-4fc7-aecd-47cf173c362c/MOHANNAD-ABUTAHA_386415;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;14;21;0;98;21;74;209;3;151;65
431211;285023_43820;Mousa Altamari;Mousa Altamari;Jordânia;Jordan;JOR;fw;;;https://digitalhub.fifa.com/transform/e999f9d2-7ca2-4d4d-b7ba-33c1ee96b375/MOUSA-ALTAMARI_431211;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;14;10;0;82;7;293;209;3;218;441
433534;285023_43820;Nizar Alrashdan;Nizar Alrashdan;Jordânia;Jordan;JOR;mf;;;https://digitalhub.fifa.com/transform/59b03f3e-6636-4277-bca1-698bde2070b9/NIZAR-ALRASHDAN_433534;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;14;15;0;149;17;160;209;3;35;131
431230;285023_43820;Noor Alrawabdeh;Noor Alrawabdeh;Jordânia;Jordan;JOR;mf;;;https://digitalhub.fifa.com/transform/1d0f7594-2192-4227-9ad5-696e4212f0ee/NOOR-ALRAWABDEH_431230;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;14;20;0;182;22;80;209;3;10;53
483127;285023_43820;Nour Baniateyah;Nour Baniateyah;Jordânia;Jordan;JOR;gk;;;https://digitalhub.fifa.com/transform/6c4042af-5cac-4b05-94b8-c57aa8f3083f/NOUR-BANIATEYAH_483127;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;14;0;0;0;0;877;209;3;955;895
511875;285023_43820;Odeh Fakhoury;Odeh Fakhoury;Jordânia;Jordan;JOR;fw;;;https://digitalhub.fifa.com/transform/07e6d74d-1e09-4278-97e4-4b0bfcba2de8/ODEH-FAKHOURY_511875;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;14;7;0;99;5;410;209;3;145;538
384850;285023_43820;Rajaei Ayed;Rajaei Ayed;Jordânia;Jordan;JOR;mf;;;https://digitalhub.fifa.com/transform/98cfccc5-8732-4a13-a4ec-127c4e886d90/RAJAEI-AYED_384850;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;14;0;0;0;0;877;209;3;955;895
431219;285023_43820;Saed Alrosan;Saed Alrosan;Jordânia;Jordan;JOR;df;;;https://digitalhub.fifa.com/transform/432e3e68-f3d2-4bdf-bc69-1523ff9c2333/SAED-ALROSAN_431219;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;14;1;0;3;1;782;209;3;919;812
499102;285023_43820;Saleem Obaid;Saleem Obaid;Jordânia;Jordan;JOR;df;;;https://digitalhub.fifa.com/transform/647ecc0e-11c2-4d0e-9b48-2d8137a00b85/SALEEM-OBAID_499102;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;14;2;0;6;3;704;209;3;864;665
431225;285023_43820;Yazan Alarab;Yazan Alarab;Jordânia;Jordan;JOR;df;;;https://digitalhub.fifa.com/transform/f69b7b80-4362-431e-9e25-32c7d0a92c88/YAZAN-ALARAB_431225;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;2;10;1;28;16;293;209;3;577;150
397894;285023_43820;Yazeed Abulaila;Yazeed Abulaila;Jordânia;Jordan;JOR;gk;;;https://digitalhub.fifa.com/transform/155d55d5-4b94-4b50-9ed1-b9a102a501a2/YAZEED-ABULAILA_397894;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;14;0;0;0;0;877;209;3;955;895
400514;285023_43819;Ao Tanaka;Ao Tanaka;Japão;Japan;JPN;MF;;;https://digitalhub.fifa.com/transform/c041ee70-6920-4696-afe9-5a9982dc9a2b/TANAKA-Ao_400514;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;14;12;0;89;34;231;389;2;182;9
430413;285023_43819;Ayase Ueda;Ayase Ueda;Japão;Japan;JPN;FW;;;https://digitalhub.fifa.com/transform/1b05e82f-94e8-470d-9c12-f9bdf1a0e080/UEDA-Ayase_430413;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;14;11;0;173;9;264;389;2;15;358
405527;285023_43819;Ayumu Seko;Ayumu Seko;Japão;Japan;JPN;DF;;;https://digitalhub.fifa.com/transform/2c33d7cc-d75e-427f-9aa9-2dac0872e561/SEKO-Ayumu_405527;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;14;1;0;3;2;782;389;2;919;741
448557;285023_43819;Daichi Kamada;Daichi Kamada;Japão;Japan;JPN;MF;;;https://digitalhub.fifa.com/transform/40432f8c-1b4a-444e-b3a4-709164e708d6/KAMADA-Daichi_448557;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;14;13;0;116;22;200;389;2;84;53
430407;285023_43819;Daizen Maeda;Daizen Maeda;Japão;Japan;JPN;MF;;;https://digitalhub.fifa.com/transform/42bcfad9-f62c-4238-a0e6-2f38b3757e2a/MAEDA-Daizen_430407;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;14;18;0;125;22;107;389;2;66;53
403274;285023_43819;Hiroki Ito;Hiroki Ito;Japão;Japan;JPN;DF;;;https://digitalhub.fifa.com/transform/68ebc735-7e69-4908-98b7-b6d691e9cbf7/ITO-Hiroki_403274;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;14;23;0;34;14;54;389;2;525;191
498455;285023_43819;Junnosuke Suzuki;Junnosuke Suzuki;Japão;Japan;JPN;DF;;;https://digitalhub.fifa.com/transform/8c87dc57-4626-4945-a93a-b6f5a5620947/SUZUKI-Junnosuke_498455;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;14;0;0;22;4;877;389;2;663;597
395321;285023_43819;Junya Ito;Junya Ito;Japão;Japan;JPN;MF;;;https://digitalhub.fifa.com/transform/87ce677a-e78d-474c-bfd7-b7dc77e89e62/ITO-Junya_395321;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;14;6;0;77;5;457;389;2;246;538
479294;285023_43819;Kaishu Sano;Kaishu Sano;Japão;Japan;JPN;MF;;;https://digitalhub.fifa.com/transform/f5caca4b-2a48-4d7d-906e-1c2c39a6f15c/SANO-Kaishu_479294;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;14;10;0;108;14;293;389;2;105;191
464339;285023_43819;Keisuke Goto;Keisuke Goto;Japão;Japan;JPN;FW;;;https://digitalhub.fifa.com/transform/389ec308-0914-4e7e-95e6-302c1d7bb0b0/GOTO-Keisuke_464339;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;14;1;0;6;3;782;389;2;864;665
403305;285023_43819;Keisuke Osako;Keisuke Osako;Japão;Japan;JPN;GK;;;https://digitalhub.fifa.com/transform/4304491f-2404-4e52-a9c3-948c95a01f5a/OSAKO-Keisuke_403305;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;14;0;0;0;0;877;389;2;955;895
405522;285023_43819;Keito Nakamura;Keito Nakamura;Japão;Japan;JPN;MF;;;https://digitalhub.fifa.com/transform/fa77e0e6-716b-463e-b210-252bbd18e2d9/NAKAMURA-Keito_405522;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;14;9;0;80;11;331;389;2;232;287
520218;285023_43819;Kento Shiogai;Kento Shiogai;Japão;Japan;JPN;FW;;;https://digitalhub.fifa.com/transform/86999b3c-aa5d-46d6-b42e-1601dd197182/SHIOGAI-Kento_520218;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;14;0;0;6;2;877;389;2;864;741
403293;285023_43819;Koki Ogawa;Koki Ogawa;Japão;Japan;JPN;fw;;;https://digitalhub.fifa.com/transform/3b346456-0904-4429-ac8d-1acb2c2a1934/OGAWA-Koki_403293;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;14;3;0;18;0;624;389;2;718;895
400511;285023_43819;Kou Itakura;Kou Itakura;Japão;Japan;JPN;df;;;https://digitalhub.fifa.com/transform/0d831668-83ab-49c9-a747-c53a389ce8d4/ITAKURA-Kou_400511;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;14;4;0;4;2;568;389;2;891;741
391646;285023_43819;Ritsu Doan;Ritsu Doan;Japão;Japan;JPN;mf;;;https://digitalhub.fifa.com/transform/e69df72a-0135-4989-802c-e2c85556cd00/DOAN-Ritsu_391646;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;14;9;0;114;19;331;389;2;91;94
390541;285023_43819;Shogo Taniguchi;Shogo Taniguchi;Japão;Japan;JPN;df;;;https://digitalhub.fifa.com/transform/339c7ce2-356d-4b5f-8aed-58e4040a6f62/TANIGUCHI-Shogo_390541;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;14;3;0;11;4;624;389;2;795;597
448569;285023_43819;Shuto Machino;Shuto Machino;Japão;Japan;JPN;FW;;;https://digitalhub.fifa.com/transform/8d060ae7-d04d-4bc3-9b76-d4ad6b52a0c3/MACHINO-Shuto_448569;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;14;1;0;4;1;782;389;2;891;812
403304;285023_43819;Takefusa Kubo;Takefusa Kubo;Japão;Japan;JPN;mf;;;https://digitalhub.fifa.com/transform/7391febf-1e97-4ce1-89c8-0e3ae529ae81/KUBO-Takefusa_403304;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;14;0;0;49;3;877;389;2;403;665
403289;285023_43819;Takehiro Tomiyasu;Takehiro Tomiyasu;Japão;Japan;JPN;df;;;https://digitalhub.fifa.com/transform/959b632f-531d-420a-85af-5d0fc3c83d5f/TOMIYASU-Takehiro_403289;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;14;4;0;24;11;568;389;2;628;287
511710;285023_43819;Tomoki Hayakawa;Tomoki Hayakawa;Japão;Japan;JPN;gk;;;https://digitalhub.fifa.com/transform/d81ad421-1126-4549-a89f-3fafd8db2a97/HAYAKAWA-Tomoki_511710;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;14;0;0;0;0;877;389;2;955;895
430401;285023_43819;Tsuyoshi Watanabe;Tsuyoshi Watanabe;Japão;Japan;JPN;df;;;https://digitalhub.fifa.com/transform/c7ca3373-d0e0-451d-963a-9e68025385e7/WATANABE-Tsuyoshi_430401;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;14;4;0;8;3;568;389;2;843;665
485503;285023_43819;Yuito Suzuki;Yuito Suzuki;Japão;Japan;JPN;mf;;;https://digitalhub.fifa.com/transform/820d40f4-df00-46d9-a36f-3f7eb523d099/SUZUKI-Yuito_485503;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;14;0;0;7;2;877;389;2;849;741
405528;285023_43819;Yukinari Sugawara;Yukinari Sugawara;Japão;Japan;JPN;df;;;https://digitalhub.fifa.com/transform/09574b48-f59b-436b-b0db-ab4816a96ede/SUGAWARA-Yukinari_405528;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;14;5;0;36;4;506;389;2;504;597
405530;285023_43819;Zion Suzuki;Zion Suzuki;Japão;Japan;JPN;gk;;;https://digitalhub.fifa.com/transform/7a045252-7c97-4f14-9493-4977e3e3156e/SUZUKI-Zion_405530;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;14;0;0;0;0;877;389;2;955;895
464374;285023_43822;Bae Junho;Bae Junho;República da Coreia;Korea Republic;KOR;MF;;;https://digitalhub.fifa.com/transform/58d034cc-0ae7-4caf-b6d1-41d12d129dd2/BAE-Junho_464374;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;14;0;0;0;0;877;389;2;955;895
511828;285023_43822;Castrop Jens;Castrop Jens;República da Coreia;Korea Republic;KOR;DF;;;https://digitalhub.fifa.com/transform/d758ee8c-58aa-4562-8b5c-96612458f567/CASTROP-Jens_511828;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;14;2;0;13;5;704;389;2;766;538
430387;285023_43822;Cho Guesung;Cho Guesung;República da Coreia;Korea Republic;KOR;FW;;;https://digitalhub.fifa.com/transform/6efa6506-c1f1-4659-8249-9bc800f32691/CHO-Guesung_430387;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;14;4;0;13;1;568;389;2;766;812
522282;285023_43822;Cho Wije;Cho Wije;República da Coreia;Korea Republic;KOR;DF;;;https://digitalhub.fifa.com/transform/11bf36a2-f7f4-4078-978f-70d1119d8f7f/CHO-Wije_522282;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;14;0;0;0;0;877;389;2;955;895
423855;285023_43822;Eom Jisung;Eom Jisung;República da Coreia;Korea Republic;KOR;MF;;;https://digitalhub.fifa.com/transform/f45da0fb-c909-4517-81e8-9a69347ac43c/EOM-Jisung_423855;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;14;0;0;2;0;877;389;2;931;895
395083;285023_43822;Hwang Heechan;Hwang Heechan;República da Coreia;Korea Republic;KOR;MF;;;https://digitalhub.fifa.com/transform/8460686d-d2c7-4d3e-98a5-f797400470ed/HWANG-Heechan_395083;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;14;3;0;25;3;624;389;2;611;665
395084;285023_43822;Hwang Inbeom;Hwang Inbeom;República da Coreia;Korea Republic;KOR;MF;;;https://digitalhub.fifa.com/transform/70be8ce3-bc90-4585-8871-a951dabf811e/HWANG-Inbeom_395084;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;14;20;0;62;10;80;389;2;325;325
397753;285023_43822;Jo Hyeonwoo;Jo Hyeonwoo;República da Coreia;Korea Republic;KOR;GK;;;https://digitalhub.fifa.com/transform/15bfe432-3e69-4900-b736-50ee6fd20cb5/JO-Hyeonwoo_397753;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;14;0;0;0;0;877;389;2;955;895
430385;285023_43822;Kim Jingyu;Kim Jingyu;República da Coreia;Korea Republic;KOR;mf;;;https://digitalhub.fifa.com/transform/b2fd3864-92cd-4846-8be2-880887b9c3ac/KIM-Jingyu_430385;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;14;3;0;16;3;624;389;2;738;665
395088;285023_43822;Kim Minjae;Kim Minjae;República da Coreia;Korea Republic;KOR;df;;;https://digitalhub.fifa.com/transform/743f3b76-7c6e-484c-8f62-4f4e22c082ae/KIM-Minjae_395088;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;14;3;0;13;4;624;389;2;766;597
448580;285023_43822;Kim Moonhwan;Kim Moonhwan;República da Coreia;Korea Republic;KOR;df;;;https://digitalhub.fifa.com/transform/352f1315-e0c8-46fd-b0f4-5f56cac5ff18/KIM-Moonhwan_448580;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;14;11;0;19;2;264;389;2;703;741
274281;285023_43822;Kim Seunggyu;Kim Seunggyu;República da Coreia;Korea Republic;KOR;gk;;;https://digitalhub.fifa.com/transform/d4c2a3d5-e369-4813-97eb-16669f83dd78/KIM-Seunggyu_274281;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;14;0;0;0;0;877;389;2;955;895
418485;285023_43822;Kim Taehyeon;Kim Taehyeon;República da Coreia;Korea Republic;KOR;df;;;https://digitalhub.fifa.com/transform/34616f93-215c-4a2f-8fcc-4f22a8732d64/KIM-Taehyeon_418485;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;14;0;0;0;0;877;389;2;955;895
429600;285023_43822;Lee Donggyeong;Lee Donggyeong;República da Coreia;Korea Republic;KOR;mf;;;https://digitalhub.fifa.com/transform/5bef6cf8-e976-4ab2-89e1-6f8a886712f9/LEE-Donggyeong_429600;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;14;0;0;0;0;877;389;2;955;895
492315;285023_43822;Lee Gihyuk;Lee Gihyuk;República da Coreia;Korea Republic;KOR;mf;;;https://digitalhub.fifa.com/transform/d52ff87a-7e84-497a-bb8e-3feb453ea7c6/LEE-Gihyuk_492315;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;14;6;0;19;4;457;389;2;703;597
423874;285023_43822;Lee Hanbeom;Lee Hanbeom;República da Coreia;Korea Republic;KOR;df;;;https://digitalhub.fifa.com/transform/5486bd22-b834-4885-acde-af11531a61ba/LEE-Hanbeom_423874;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;14;5;0;41;22;506;389;2;454;53
390525;285023_43822;Lee Jaesung;Lee Jaesung;República da Coreia;Korea Republic;KOR;mf;;;https://digitalhub.fifa.com/transform/daa227b2-f837-4fc4-bdc3-b5436c92b2e6/LEE-Jaesung_390525;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;14;10;0;46;6;293;389;2;422;482
418490;285023_43822;Lee Kangin;Lee Kangin;República da Coreia;Korea Republic;KOR;mf;;;https://digitalhub.fifa.com/transform/a54e995b-caa3-43c4-981f-b54ada7f678d/LEE-Kangin_418490;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;14;11;0;81;4;264;389;2;225;597
423880;285023_43822;Lee Taeseok;Lee Taeseok;República da Coreia;Korea Republic;KOR;df;;;https://digitalhub.fifa.com/transform/f2a9ce7b-5d5a-4ec7-9def-79407ccc338b/LEE-Taeseok_423880;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;14;4;0;25;5;568;389;2;611;538
448586;285023_43822;Oh Hyeongyu;Oh Hyeongyu;República da Coreia;Korea Republic;KOR;fw;;;https://digitalhub.fifa.com/transform/e273b84d-3432-4404-8c33-7ecaaa2bc214/OH-Hyeongyu_448586;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;14;4;0;51;5;568;389;2;388;538
402817;285023_43822;Paik Seungho;Paik Seungho;República da Coreia;Korea Republic;KOR;mf;;;https://digitalhub.fifa.com/transform/369d8cea-dbe3-48fb-8a8a-e55180bf1fca/PAIK-Seungho_402817;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;14;2;0;31;5;704;389;2;549;538
479316;285023_43822;Park Jinseob;Park Jinseob;República da Coreia;Korea Republic;KOR;df;;;https://digitalhub.fifa.com/transform/a335e21c-19b8-4406-a3fb-e40bc056bd9f/PARK-Jinseob_479316;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;14;1;0;1;0;782;389;2;942;895
429608;285023_43822;Seol Youngwoo;Seol Youngwoo;República da Coreia;Korea Republic;KOR;df;;;https://digitalhub.fifa.com/transform/db3b1a56-6cf2-42ad-9d02-139333d68f38/SEOL-Youngwoo_429608;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;14;6;0;41;6;457;389;2;454;482
307849;285023_43822;Son Heungmin;Son Heungmin;República da Coreia;Korea Republic;KOR;fw;;;https://digitalhub.fifa.com/transform/f9694bf1-eb42-4d26-9503-e988bd32a435/SON-Heungmin_307849;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;14;9;0;54;0;331;389;2;366;895
402820;285023_43822;Song Bumkeun;Song Bumkeun;República da Coreia;Korea Republic;KOR;gk;;;https://digitalhub.fifa.com/transform/a45e87b1-92c4-4d33-ac9b-1bca03075996/SONG-Bumkeun_402820;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;14;0;0;0;0;877;389;2;955;895
448585;285023_43822;Yang Hyunjun;Yang Hyunjun;República da Coreia;Korea Republic;KOR;mf;;;https://digitalhub.fifa.com/transform/537b866b-290c-4da9-a0bb-5984410d1509/YANG-Hyunjun_448585;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;14;2;0;10;1;704;389;2;817;812
403312;285023_43835;Abdulelah Alamri;Abdulelah Alamri;Arábia Saudita;Saudi Arabia;KSA;DF;;;https://digitalhub.fifa.com/transform/3ec8a8ea-beb5-4f8b-b8f6-66030bda5c4e/ABDULELAH-ALAMRI_403312;https://api.fifa.com/api/v3/picture/flags-sq-3/KSA;14;7;0;23;5;410;600;1;645;538
419302;285023_43835;Abdullah Alhamddan;Abdullah Alhamddan;Arábia Saudita;Saudi Arabia;KSA;FW;;;https://digitalhub.fifa.com/transform/2bdfc07a-ee4d-46f1-bc76-a69bd5d9e9be/ABDULLAH-ALHAMDDAN_419302;https://api.fifa.com/api/v3/picture/flags-sq-3/KSA;14;5;0;62;5;506;600;1;325;538
411624;285023_43835;Abdullah Alkhaibari;Abdullah Alkhaibari;Arábia Saudita;Saudi Arabia;KSA;MF;;;https://digitalhub.fifa.com/transform/16fa6436-2787-4e0c-b661-8fc766d029d6/ABDULLAH-ALKHAIBARI_411624;https://api.fifa.com/api/v3/picture/flags-sq-3/KSA;14;8;0;81;7;370;600;1;225;441
339746;285023_43835;Ahmed Alkassar;Ahmed Alkassar;Arábia Saudita;Saudi Arabia;KSA;GK;;;https://digitalhub.fifa.com/transform/1354d5cd-4cb5-4494-9033-efd38b3f1ac0/AHMED-ALKASSAR_339746;https://api.fifa.com/api/v3/picture/flags-sq-3/KSA;14;0;0;0;0;877;600;1;955;895
430512;285023_43835;Aiman Yahya;Aiman Yahya;Arábia Saudita;Saudi Arabia;KSA;FW;;;https://digitalhub.fifa.com/transform/af0837e0-63e3-47e7-9b24-9676dcdf3c5c/AIMAN-YAHYA_430512;https://api.fifa.com/api/v3/picture/flags-sq-3/KSA;14;0;0;0;0;877;600;1;955;895
523333;285023_43835;Ala Alhajji;Ala Alhajji;Arábia Saudita;Saudi Arabia;KSA;MF;;;https://digitalhub.fifa.com/transform/2fb42f50-394b-46d4-9038-9d9b09564b98/ALA-ALHAJJI_523333;https://api.fifa.com/api/v3/picture/flags-sq-3/KSA;14;1;0;7;1;782;600;1;849;812
433439;285023_43835;Ali Lajami;Ali Lajami;Arábia Saudita;Saudi Arabia;KSA;DF;;;https://digitalhub.fifa.com/transform/27fa9b34-d37d-4416-a35f-fb6d234e9e8c/ALI-LAJAMI_433439;https://api.fifa.com/api/v3/picture/flags-sq-3/KSA;14;3;0;7;3;624;600;1;849;665
419326;285023_43835;Ali Majrashi;Ali Majrashi;Arábia Saudita;Saudi Arabia;KSA;DF;;;https://digitalhub.fifa.com/transform/3b436722-501d-4098-8daf-b298d010c530/ALI-MAJRASHI_419326;https://api.fifa.com/api/v3/picture/flags-sq-3/KSA;14;0;0;0;0;877;600;1;955;895
419291;285023_43835;Feras Albrikan;Feras Albrikan;Arábia Saudita;Saudi Arabia;KSA;FW;;;https://digitalhub.fifa.com/transform/9d59c398-9c66-4dad-b20d-9694a0f74dd4/FERAS-ALBRIKAN_419291;https://api.fifa.com/api/v3/picture/flags-sq-3/KSA;14;11;0;150;11;264;600;1;32;287
403335;285023_43835;Hassan Altambakti;Hassan Altambakti;Arábia Saudita;Saudi Arabia;KSA;DF;;;https://digitalhub.fifa.com/transform/e64a0c6b-4cc6-4ffb-bc98-b4af95bed8bf/ALTAMBAKTI-Hassan_403335;https://api.fifa.com/api/v3/picture/flags-sq-3/KSA;2;5;1;26;7;506;600;1;598;441
401924;285023_43835;Hassan Kadish;Hassan Kadish;Arábia Saudita;Saudi Arabia;KSA;DF;;;https://digitalhub.fifa.com/transform/fc41abe4-036c-4c99-aa2a-b56ddece0c2d/HASSAN-KADISH_401924;https://api.fifa.com/api/v3/picture/flags-sq-3/KSA;14;0;0;0;0;877;600;1;955;895
494506;285023_43835;Jehad Thikri;Jehad Thikri;Arábia Saudita;Saudi Arabia;KSA;DF;;;https://digitalhub.fifa.com/transform/0e99f4e8-6619-4e4c-8970-0443d31b83a0/JEHAD-THIKRI_494506;https://api.fifa.com/api/v3/picture/flags-sq-3/KSA;14;0;0;0;0;877;600;1;955;895
419300;285023_43835;Khalid Alghannam;Khalid Alghannam;Arábia Saudita;Saudi Arabia;KSA;fw;;;https://digitalhub.fifa.com/transform/ab5b27fd-b17e-43a1-bd85-78119d057dab/KHALID-ALGHANNAM_419300;https://api.fifa.com/api/v3/picture/flags-sq-3/KSA;14;0;0;6;0;877;600;1;864;895
407993;285023_43835;Mohamed Kanno;Mohamed Kanno;Arábia Saudita;Saudi Arabia;KSA;mf;;;https://digitalhub.fifa.com/transform/c3eb4162-fd6d-41f1-aad4-1b632b266f19/MOHAMED-KANNO_407993;https://api.fifa.com/api/v3/picture/flags-sq-3/KSA;14;10;0;84;14;293;600;1;204;191
512183;285023_43835;Mohammed Abu Alshamat;Mohammed Abu Alshamat;Arábia Saudita;Saudi Arabia;KSA;df;;;https://digitalhub.fifa.com/transform/8aee29b9-06b4-4b46-b529-3bb6adf5f9a6/MOHAMMED-ABU-ALSHAMAT_512183;https://api.fifa.com/api/v3/picture/flags-sq-3/KSA;14;10;0;67;16;293;600;1;294;150
